Time (min),wt,mko,tko
72.9,0.73911,0.26664,0.065517
73,0.7403,0.26688,0.065614
73.1,0.7415,0.26712,0.065711
73.2,0.74269,0.26737,0.065808
73.3,0.74388,0.26761,0.065905
73.4,0.74507,0.26785,0.066001
73.5,0.74626,0.26809,0.066098
73.6,0.74745,0.26833,0.066194
73.7,0.74863,0.26857,0.06629
73.8,0.74981,0.26881,0.066385
73.9,0.75099,0.26905,0.066481
74,0.75216,0.26928,0.066576
74.1,0.75334,0.26952,0.066672
74.2,0.75451,0.26976,0.066767
74.3,0.75568,0.27,0.066862
74.4,0.75685,0.27023,0.066956
74.5,0.75801,0.27047,0.067051
74.6,0.75917,0.27071,0.067145
74.7,0.76033,0.27094,0.06724
74.8,0.76149,0.27118,0.067334
74.9,0.76265,0.27141,0.067427
75,0.7638,0.27165,0.067521
75.1,0.76496,0.27188,0.067615
75.2,0.76611,0.27211,0.067708
75.3,0.76725,0.27235,0.067801
75.4,0.7684,0.27258,0.067894
75.5,0.76954,0.27281,0.067987
75.6,0.77069,0.27304,0.06808
75.7,0.77183,0.27327,0.068172
75.8,0.77296,0.2735,0.068265
75.9,0.7741,0.27374,0.068357
76,0.77523,0.27397,0.068449
76.1,0.77636,0.2742,0.068541
76.2,0.77749,0.27443,0.068632
76.3,0.77862,0.27465,0.068724
76.4,0.77974,0.27488,0.068815
76.5,0.78087,0.27511,0.068907
76.6,0.78199,0.27534,0.068998
76.7,0.78311,0.27557,0.069088
76.8,0.78422,0.27579,0.069179
76.9,0.78534,0.27602,0.06927
77,0.78645,0.27625,0.06936
77.1,0.78756,0.27647,0.06945
77.2,0.78867,0.2767,0.06954
77.3,0.78978,0.27693,0.06963
77.4,0.79088,0.27715,0.06972
77.5,0.79199,0.27737,0.069809
77.6,0.79309,0.2776,0.069899
77.7,0.79419,0.27782,0.069988
77.8,0.79528,0.27805,0.070077
77.9,0.79638,0.27827,0.070166
78,0.79747,0.27849,0.070255
78.1,0.79856,0.27871,0.070343
78.2,0.79965,0.27894,0.070432
78.3,0.80074,0.27916,0.07052
78.4,0.80183,0.27938,0.070608
78.5,0.80291,0.2796,0.070696
78.6,0.80399,0.27982,0.070784
78.7,0.80507,0.28004,0.070871
78.8,0.80615,0.28026,0.070959
78.9,0.80723,0.28048,0.071046
79,0.8083,0.2807,0.071133
79.1,0.80937,0.28092,0.07122
79.2,0.81044,0.28114,0.071307
79.3,0.81151,0.28136,0.071394
79.4,0.81258,0.28157,0.07148
79.5,0.81364,0.28179,0.071567
79.6,0.81471,0.28201,0.071653
79.7,0.81577,0.28223,0.071739
79.8,0.81683,0.28244,0.071825
79.9,0.81789,0.28266,0.071911
80,0.81894,0.28287,0.071996
80.1,0.82,0.28309,0.072082
80.2,0.82105,0.2833,0.072167
80.3,0.8221,0.28352,0.072252
80.4,0.82315,0.28373,0.072337
80.5,0.82419,0.28395,0.072422
80.6,0.82524,0.28416,0.072507
80.7,0.82628,0.28437,0.072591
80.8,0.82732,0.28459,0.072676
80.9,0.82836,0.2848,0.07276
81,0.8294,0.28501,0.072844
81.1,0.83044,0.28522,0.072928
81.2,0.83147,0.28544,0.073012
81.3,0.8325,0.28565,0.073096
81.4,0.83354,0.28586,0.073179
81.5,0.83456,0.28607,0.073262
81.6,0.83559,0.28628,0.073346
81.7,0.83662,0.28649,0.073429
81.8,0.83764,0.2867,0.073512
81.9,0.83866,0.28691,0.073594
82,0.83968,0.28712,0.073677
82.1,0.8407,0.28733,0.07376
82.2,0.84172,0.28754,0.073842
82.3,0.84274,0.28774,0.073924
82.4,0.84375,0.28795,0.074006
82.5,0.84476,0.28816,0.074088
82.6,0.84577,0.28837,0.07417
82.7,0.84678,0.28857,0.074252
82.8,0.84779,0.28878,0.074333
82.9,0.8488,0.28899,0.074414
83,0.8498,0.28919,0.074496
83.1,0.8508,0.2894,0.074577
83.2,0.8518,0.2896,0.074658
83.3,0.8528,0.28981,0.074738
83.4,0.8538,0.29001,0.074819
83.5,0.8548,0.29022,0.0749
83.6,0.85579,0.29042,0.07498
83.7,0.85678,0.29063,0.07506
83.8,0.85777,0.29083,0.07514
83.9,0.85876,0.29103,0.07522
84,0.85975,0.29124,0.0753
84.1,0.86074,0.29144,0.07538
84.2,0.86172,0.29164,0.075459
84.3,0.86271,0.29184,0.075539
84.4,0.86369,0.29205,0.075618
84.5,0.86467,0.29225,0.075697
84.6,0.86565,0.29245,0.075776
84.7,0.86662,0.29265,0.075855
84.8,0.8676,0.29285,0.075934
84.9,0.86857,0.29305,0.076013
85,0.86955,0.29325,0.076091
85.1,0.87052,0.29345,0.076169
85.2,0.87149,0.29365,0.076248
85.3,0.87245,0.29385,0.076326
85.4,0.87342,0.29405,0.076404
85.5,0.87439,0.29425,0.076481
85.6,0.87535,0.29445,0.076559
85.7,0.87631,0.29464,0.076637
85.8,0.87727,0.29484,0.076714
85.9,0.87823,0.29504,0.076792
86,0.87919,0.29524,0.076869
86.1,0.88014,0.29543,0.076946
86.2,0.8811,0.29563,0.077023
86.3,0.88205,0.29583,0.077099
86.4,0.883,0.29602,0.077176
86.5,0.88395,0.29622,0.077253
86.6,0.8849,0.29641,0.077329
86.7,0.88585,0.29661,0.077405
86.8,0.8868,0.29681,0.077482
86.9,0.88774,0.297,0.077558
87,0.88868,0.2972,0.077633
87.1,0.88963,0.29739,0.077709
87.2,0.89057,0.29758,0.077785
87.3,0.89151,0.29778,0.07786
87.4,0.89244,0.29797,0.077936
87.5,0.89338,0.29816,0.078011
87.6,0.89431,0.29836,0.078086
87.7,0.89525,0.29855,0.078161
87.8,0.89618,0.29874,0.078236
87.9,0.89711,0.29894,0.078311
88,0.89804,0.29913,0.078386
88.1,0.89897,0.29932,0.07846
88.2,0.89989,0.29951,0.078535
88.3,0.90082,0.2997,0.078609
88.4,0.90174,0.29989,0.078683
88.5,0.90267,0.30008,0.078757
88.6,0.90359,0.30027,0.078831
88.7,0.90451,0.30046,0.078905
88.8,0.90543,0.30065,0.078979
88.9,0.90634,0.30084,0.079053
89,0.90726,0.30103,0.079126
89.1,0.90817,0.30122,0.079199
89.2,0.90909,0.30141,0.079273
89.3,0.91,0.3016,0.079346
89.4,0.91091,0.30179,0.079419
89.5,0.91182,0.30198,0.079492
89.6,0.91273,0.30217,0.079565
89.7,0.91364,0.30235,0.079637
89.8,0.91454,0.30254,0.07971
89.9,0.91545,0.30273,0.079782
90,0.91635,0.30292,0.079855
90.1,0.91725,0.3031,0.079927
90.2,0.91815,0.30329,0.079999
90.3,0.91905,0.30348,0.080071
90.4,0.91995,0.30366,0.080143
90.5,0.92085,0.30385,0.080215
90.6,0.92174,0.30404,0.080286
90.7,0.92264,0.30422,0.080358
90.8,0.92353,0.30441,0.080429
90.9,0.92442,0.30459,0.080501
91,0.92531,0.30478,0.080572
91.1,0.9262,0.30496,0.080643
91.2,0.92709,0.30515,0.080714
91.3,0.92798,0.30533,0.080785
91.4,0.92886,0.30551,0.080856
91.5,0.92975,0.3057,0.080926
91.6,0.93063,0.30588,0.080997
91.7,0.93152,0.30606,0.081067
91.8,0.9324,0.30625,0.081138
91.9,0.93328,0.30643,0.081208
92,0.93416,0.30661,0.081278
92.1,0.93503,0.3068,0.081348
92.2,0.93591,0.30698,0.081418
92.3,0.93679,0.30716,0.081488
92.4,0.93766,0.30734,0.081557
92.5,0.93853,0.30752,0.081627
92.6,0.9394,0.3077,0.081697
92.7,0.94028,0.30789,0.081766
92.8,0.94114,0.30807,0.081835
92.9,0.94201,0.30825,0.081904
93,0.94288,0.30843,0.081973
93.1,0.94375,0.30861,0.082042
93.2,0.94461,0.30879,0.082111
93.3,0.94548,0.30897,0.08218
93.4,0.94634,0.30915,0.082249
93.5,0.9472,0.30933,0.082317
93.6,0.94806,0.30951,0.082386
93.7,0.94892,0.30969,0.082454
93.8,0.94978,0.30987,0.082522
93.9,0.95064,0.31004,0.082591
94,0.95149,0.31022,0.082659
94.1,0.95235,0.3104,0.082727
94.2,0.9532,0.31058,0.082795
94.3,0.95405,0.31076,0.082862
94.4,0.95491,0.31094,0.08293
94.5,0.95576,0.31111,0.082998
94.6,0.95661,0.31129,0.083065
94.7,0.95746,0.31147,0.083132
94.8,0.9583,0.31164,0.0832
94.9,0.95915,0.31182,0.083267
95,0.96,0.312,0.083334
95.1,0.96084,0.31217,0.083401
95.2,0.96168,0.31235,0.083468
95.3,0.96253,0.31253,0.083535
95.4,0.96337,0.3127,0.083601
95.5,0.96421,0.31288,0.083668
95.6,0.96505,0.31305,0.083734
95.7,0.96588,0.31323,0.083801
95.8,0.96672,0.3134,0.083867
95.9,0.96756,0.31358,0.083933
96,0.96839,0.31375,0.084
96.1,0.96923,0.31393,0.084066
96.2,0.97006,0.3141,0.084131
96.3,0.97089,0.31428,0.084197
96.4,0.97172,0.31445,0.084263
96.5,0.97255,0.31462,0.084329
96.6,0.97338,0.3148,0.084394
96.7,0.97421,0.31497,0.08446
96.8,0.97504,0.31514,0.084525
96.9,0.97586,0.31532,0.084591
97,0.97669,0.31549,0.084656
97.1,0.97751,0.31566,0.084721
97.2,0.97833,0.31584,0.084786
97.3,0.97916,0.31601,0.084851
97.4,0.97998,0.31618,0.084916
97.5,0.9808,0.31635,0.08498
97.6,0.98162,0.31652,0.085045
97.7,0.98243,0.3167,0.08511
97.8,0.98325,0.31687,0.085174
97.9,0.98407,0.31704,0.085239
98,0.98488,0.31721,0.085303
98.1,0.9857,0.31738,0.085367
98.2,0.98651,0.31755,0.085431
98.3,0.98732,0.31772,0.085495
98.4,0.98814,0.31789,0.085559
98.5,0.98895,0.31806,0.085623
98.6,0.98976,0.31823,0.085687
98.7,0.99056,0.3184,0.085751
98.8,0.99137,0.31857,0.085814
98.9,0.99218,0.31874,0.085878
99,0.99298,0.31891,0.085941
99.1,0.99379,0.31908,0.086005
99.2,0.99459,0.31925,0.086068
99.3,0.9954,0.31942,0.086131
99.4,0.9962,0.31959,0.086194
99.5,0.997,0.31976,0.086257
99.6,0.9978,0.31993,0.08632
99.7,0.9986,0.32009,0.086383
99.8,0.9994,0.32026,0.086446
99.9,1.0002,0.32043,0.086509
100,1.001,0.3206,0.086571
100.1,1.0018,0.32077,0.086634
100.2,1.0026,0.32093,0.086696
100.3,1.0034,0.3211,0.086759
100.4,1.0042,0.32127,0.086821
100.5,1.005,0.32144,0.086883
100.6,1.0058,0.3216,0.086945
100.7,1.0065,0.32177,0.087007
100.8,1.0073,0.32194,0.087069
100.9,1.0081,0.3221,0.087131
101,1.0089,0.32227,0.087193
101.1,1.0097,0.32243,0.087255
101.2,1.0105,0.3226,0.087317
101.3,1.0113,0.32277,0.087378
101.4,1.0121,0.32293,0.08744
101.5,1.0128,0.3231,0.087501
101.6,1.0136,0.32326,0.087562
101.7,1.0144,0.32343,0.087624
101.8,1.0152,0.32359,0.087685
101.9,1.016,0.32376,0.087746
102,1.0167,0.32392,0.087807
102.1,1.0175,0.32409,0.087868
102.2,1.0183,0.32425,0.087929
102.3,1.0191,0.32442,0.08799
102.4,1.0198,0.32458,0.08805
102.5,1.0206,0.32475,0.088111
102.6,1.0214,0.32491,0.088172
102.7,1.0222,0.32507,0.088232
102.8,1.0229,0.32524,0.088293
102.9,1.0237,0.3254,0.088353
103,1.0245,0.32557,0.088413
103.1,1.0253,0.32573,0.088473
103.2,1.026,0.32589,0.088533
103.3,1.0268,0.32606,0.088594
103.4,1.0276,0.32622,0.088654
103.5,1.0283,0.32638,0.088713
103.6,1.0291,0.32654,0.088773
103.7,1.0299,0.32671,0.088833
103.8,1.0306,0.32687,0.088893
103.9,1.0314,0.32703,0.088952
104,1.0321,0.32719,0.089012
104.1,1.0329,0.32736,0.089071
104.2,1.0337,0.32752,0.089131
104.3,1.0344,0.32768,0.08919
104.4,1.0352,0.32784,0.089249
104.5,1.0359,0.328,0.089308
104.6,1.0367,0.32816,0.089368
104.7,1.0375,0.32832,0.089427
104.8,1.0382,0.32849,0.089486
104.9,1.039,0.32865,0.089545
105,1.0397,0.32881,0.089603
105.1,1.0405,0.32897,0.089662
105.2,1.0412,0.32913,0.089721
105.3,1.042,0.32929,0.089779
105.4,1.0427,0.32945,0.089838
105.5,1.0435,0.32961,0.089896
105.6,1.0442,0.32977,0.089955
105.7,1.045,0.32993,0.090013
105.8,1.0457,0.33009,0.090071
105.9,1.0465,0.33025,0.09013
106,1.0472,0.33041,0.090188
106.1,1.048,0.33057,0.090246
106.2,1.0487,0.33073,0.090304
106.3,1.0495,0.33089,0.090362
106.4,1.0502,0.33105,0.09042
106.5,1.0509,0.33121,0.090478
106.6,1.0517,0.33136,0.090535
106.7,1.0524,0.33152,0.090593
106.8,1.0532,0.33168,0.090651
106.9,1.0539,0.33184,0.090708
107,1.0546,0.332,0.090766
107.1,1.0554,0.33216,0.090823
107.2,1.0561,0.33231,0.09088
107.3,1.0569,0.33247,0.090938
107.4,1.0576,0.33263,0.090995
107.5,1.0583,0.33279,0.091052
107.6,1.0591,0.33295,0.091109
107.7,1.0598,0.3331,0.091166
107.8,1.0605,0.33326,0.091223
107.9,1.0613,0.33342,0.09128
108,1.062,0.33358,0.091337
108.1,1.0627,0.33373,0.091393
108.2,1.0635,0.33389,0.09145
108.3,1.0642,0.33405,0.091507
108.4,1.0649,0.3342,0.091563
108.5,1.0656,0.33436,0.09162
108.6,1.0664,0.33452,0.091676
108.7,1.0671,0.33467,0.091733
108.8,1.0678,0.33483,0.091789
108.9,1.0685,0.33499,0.091845
109,1.0693,0.33514,0.091901
109.1,1.07,0.3353,0.091957
109.2,1.0707,0.33545,0.092013
109.3,1.0714,0.33561,0.092069
109.4,1.0722,0.33577,0.092125
109.5,1.0729,0.33592,0.092181
109.6,1.0736,0.33608,0.092237
109.7,1.0743,0.33623,0.092293
109.8,1.075,0.33639,0.092349
109.9,1.0758,0.33654,0.092404
110,1.0765,0.3367,0.09246
110.1,1.0772,0.33685,0.092515
110.2,1.0779,0.33701,0.092571
110.3,1.0786,0.33716,0.092626
110.4,1.0793,0.33732,0.092681
110.5,1.08,0.33747,0.092737
110.6,1.0808,0.33763,0.092792
110.7,1.0815,0.33778,0.092847
110.8,1.0822,0.33794,0.092902
110.9,1.0829,0.33809,0.092957
111,1.0836,0.33824,0.093012
111.1,1.0843,0.3384,0.093067
111.2,1.085,0.33855,0.093122
111.3,1.0857,0.33871,0.093177
111.4,1.0864,0.33886,0.093231
111.5,1.0871,0.33901,0.093286
111.6,1.0878,0.33917,0.093341
111.7,1.0885,0.33932,0.093395
111.8,1.0893,0.33947,0.09345
111.9,1.09,0.33963,0.093504
112,1.0907,0.33978,0.093559
112.1,1.0914,0.33993,0.093613
112.2,1.0921,0.34008,0.093667
112.3,1.0928,0.34024,0.093722
112.4,1.0935,0.34039,0.093776
112.5,1.0942,0.34054,0.09383
112.6,1.0949,0.3407,0.093884
112.7,1.0956,0.34085,0.093938
112.8,1.0963,0.341,0.093992
112.9,1.097,0.34115,0.094046
113,1.0977,0.3413,0.0941
113.1,1.0983,0.34146,0.094153
113.2,1.099,0.34161,0.094207
113.3,1.0997,0.34176,0.094261
113.4,1.1004,0.34191,0.094314
113.5,1.1011,0.34206,0.094368
113.6,1.1018,0.34222,0.094421
113.7,1.1025,0.34237,0.094475
113.8,1.1032,0.34252,0.094528
113.9,1.1039,0.34267,0.094582
114,1.1046,0.34282,0.094635
114.1,1.1053,0.34297,0.094688
114.2,1.106,0.34312,0.094741
114.3,1.1066,0.34327,0.094794
114.4,1.1073,0.34343,0.094847
114.5,1.108,0.34358,0.0949
114.6,1.1087,0.34373,0.094953
114.7,1.1094,0.34388,0.095006
114.8,1.1101,0.34403,0.095059
114.9,1.1108,0.34418,0.095112
115,1.1114,0.34433,0.095165
115.1,1.1121,0.34448,0.095217
115.2,1.1128,0.34463,0.09527
115.3,1.1135,0.34478,0.095323
115.4,1.1142,0.34493,0.095375
115.5,1.1148,0.34508,0.095428
115.6,1.1155,0.34523,0.09548
115.7,1.1162,0.34538,0.095532
115.8,1.1169,0.34553,0.095585
115.9,1.1175,0.34568,0.095637
116,1.1182,0.34583,0.095689
116.1,1.1189,0.34598,0.095741
116.2,1.1196,0.34613,0.095793
116.3,1.1203,0.34628,0.095845
116.4,1.1209,0.34642,0.095897
116.5,1.1216,0.34657,0.095949
116.6,1.1223,0.34672,0.096001
116.7,1.1229,0.34687,0.096053
116.8,1.1236,0.34702,0.096105
116.9,1.1243,0.34717,0.096157
117,1.125,0.34732,0.096208
117.1,1.1256,0.34747,0.09626
117.2,1.1263,0.34761,0.096312
117.3,1.127,0.34776,0.096363
117.4,1.1276,0.34791,0.096415
117.5,1.1283,0.34806,0.096466
117.6,1.129,0.34821,0.096518
117.7,1.1296,0.34836,0.096569
117.8,1.1303,0.3485,0.09662
117.9,1.131,0.34865,0.096672
118,1.1316,0.3488,0.096723
118.1,1.1323,0.34895,0.096774
118.2,1.1329,0.34909,0.096825
118.3,1.1336,0.34924,0.096876
118.4,1.1343,0.34939,0.096927
118.5,1.1349,0.34954,0.096978
118.6,1.1356,0.34968,0.097029
118.7,1.1363,0.34983,0.09708
118.8,1.1369,0.34998,0.097131
118.9,1.1376,0.35013,0.097181
119,1.1382,0.35027,0.097232
119.1,1.1389,0.35042,0.097283
119.2,1.1395,0.35057,0.097333
119.3,1.1402,0.35071,0.097384
119.4,1.1408,0.35086,0.097434
119.5,1.1415,0.35101,0.097485
119.6,1.1422,0.35115,0.097535
119.7,1.1428,0.3513,0.097586
119.8,1.1435,0.35145,0.097636
119.9,1.1441,0.35159,0.097686
120,1.1448,0.35174,0.097737
